"Date","ModernName","Time","n","Observer"
2013-04-05,"dark eyed junco","9H 22M 0S",22,"MF, KL"
2013-04-05,"domestic duck","9H 22M 0S",2,"KL"
2013-04-05,"domestic goose","9H 22M 0S",2,"KL"
2013-04-05,"downy woodpecker","9H 22M 0S",1,"KL"
2013-04-05,"eastern meadowlark","9H 22M 0S",1,"MF"
2013-04-05,"eastern phoebe","9H 22M 0S",3,"MF, KL"
2013-04-05,"european starling","9H 22M 0S",32,"MF, KL"
2013-04-05,"field sparrow","9H 22M 0S",1,"MF"
2013-04-05,"gadwall","9H 22M 0S",3,"MF, KL"
2013-04-05,"golden crowned kinglet","9H 22M 0S",1,"KL"
2013-04-05,"hermit thrush","9H 22M 0S",1,"MF"
2013-04-05,"house sparrow","9H 22M 0S",40,"MF, KL"
2013-04-05,"lesser scaup","9H 22M 0S",3,"MF, KL"
2013-04-05,"mallard","9H 22M 0S",103,"MF, KL"
2013-04-05,"northern cardinal","9H 22M 0S",2,"MF"
2013-04-05,"red breasted merganser","9H 22M 0S",13,"MF, KL"
2013-04-05,"red winged blackbird","9H 22M 0S",15,"MF, KL"
2013-04-05,"ring billed gull","9H 22M 0S",31,"MF, KL"
2013-04-05,"rock pigeon","9H 22M 0S",4,"KL"
2013-04-05,"song sparrow","9H 22M 0S",4,"MF"
2013-04-05,"swamp sparrow","9H 22M 0S",1,"KL"
2013-04-05,"tree swallow","9H 22M 0S",1,"KL"
2013-04-05,"wood duck","9H 22M 0S",11,"MF, KL"
2013-04-05,"yellow bellied sapsucker","9H 22M 0S",1,"MF"
2013-04-08,"american coot","9H 35M 0S",2,"MF"
2013-04-08,"american crow","9H 35M 0S",2,"MF"
2013-04-08,"american kestrel","9H 35M 0S",1,"MF"
2013-04-08,"american robin","9H 35M 0S",26,"MF"
2013-04-08,"belted kingfisher","9H 35M 0S",1,"MF"
2013-04-08,"black capped chickadee","9H 35M 0S",3,"MF"
2013-04-08,"black crowned night heron","9H 35M 0S",10,"MF"
2013-04-08,"brown creeper","9H 35M 0S",5,"MF"
2013-04-08,"bufflehead","9H 35M 0S",1,"MF"
2013-04-08,"canada goose","9H 35M 0S",44,"MF"
2013-04-08,"caspian tern","9H 35M 0S",1,"MF"
2013-04-08,"common grackle","9H 35M 0S",53,"MF"
2013-04-08,"dark eyed junco","9H 35M 0S",36,"MF"
2013-04-08,"domestic duck","9H 35M 0S",2,"MF"
2013-04-08,"downy woodpecker","9H 35M 0S",3,"MF"
2013-04-08,"eastern phoebe","9H 35M 0S",5,"MF"
2013-04-08,"eastern towhee","9H 35M 0S",1,"MF"
2013-04-08,"european starling","9H 35M 0S",20,"MF"
2013-04-08,"field sparrow","9H 35M 0S",1,"MF"
2013-04-08,"fox sparrow","9H 35M 0S",2,"MF"
2013-04-08,"golden crowned kinglet","9H 35M 0S",16,"MF"
2013-04-08,"hermit thrush","9H 35M 0S",1,"MF"
2013-04-08,"herring gull","9H 35M 0S",2,"MF"
2013-04-08,"hooded merganser","9H 35M 0S",2,"MF"
2013-04-08,"house sparrow","9H 35M 0S",32,"MF"
2013-04-08,"lesser scaup","9H 35M 0S",1,"MF"
2013-04-08,"mallard","9H 35M 0S",71,"MF"
2013-04-08,"northern cardinal","9H 35M 0S",4,"MF"
2013-04-08,"northern flicker","9H 35M 0S",2,"MF"
2013-04-08,"red breasted merganser","9H 35M 0S",17,"MF"
2013-04-08,"red winged blackbird","9H 35M 0S",21,"MF"
2013-04-08,"ring billed gull","9H 35M 0S",17,"MF"
2013-04-08,"rock pigeon","9H 35M 0S",20,"MF"
2013-04-08,"ruby crowned kinglet","9H 35M 0S",1,"MF"
2013-04-08,"song sparrow","9H 35M 0S",5,"MF"
2013-04-08,"wood duck","9H 35M 0S",4,"MF"
2013-04-08,"yellow rumped warbler","9H 35M 0S",2,"MF"
2013-04-09,"american coot","8H 34M 0S",9,"MF, KL"
2013-04-09,"american crow","8H 34M 0S",5,"MF, KL"
2013-04-09,"american robin","8H 34M 0S",9,"MF, KL"
2013-04-09,"belted kingfisher","8H 34M 0S",1,"MF"
2013-04-09,"black capped chickadee","8H 34M 0S",5,"KL"
2013-04-09,"black crowned night heron","8H 34M 0S",17,"MF, KL"
2013-04-09,"brown creeper","8H 34M 0S",3,"KL"
2013-04-09,"brown headed cowbird","8H 34M 0S",1,"KL"
2013-04-09,"canada goose","8H 34M 0S",33,"MF, KL"
2013-04-09,"caspian tern","8H 34M 0S",1,"KL"
2013-04-09,"common grackle","8H 34M 0S",29,"MF, KL"
2013-04-09,"dark eyed junco","8H 34M 0S",72,"MF, KL"
2013-04-09,"domestic duck","8H 34M 0S",2,"KL"
2013-04-09,"downy woodpecker","8H 34M 0S",5,"MF, KL"
2013-04-09,"eastern phoebe","8H 34M 0S",6,"MF, KL"
2013-04-09,"european starling","8H 34M 0S",37,"MF, KL"
2013-04-09,"fox sparrow","8H 34M 0S",17,"MF, KL"
2013-04-09,"golden crowned kinglet","8H 34M 0S",18,"MF, KL"
2013-04-09,"hermit thrush","8H 34M 0S",2,"KL"
2013-04-09,"herring gull","8H 34M 0S",1,"KL"
2013-04-09,"hooded merganser","8H 34M 0S",6,"KL"
2013-04-09,"house sparrow","8H 34M 0S",60,"MF, KL"
2013-04-09,"house wren","8H 34M 0S",1,"MF"
2013-04-09,"lesser scaup","8H 34M 0S",7,"MF"
2013-04-09,"mallard","8H 34M 0S",92,"MF, KL"
2013-04-09,"mourning dove","8H 34M 0S",3,"MF"
2013-04-09,"northern cardinal","8H 34M 0S",10,"MF, KL"
2013-04-09,"northern flicker","8H 34M 0S",7,"MF, KL"
2013-04-09,"northern shoveler","8H 34M 0S",2,"KL"
2013-04-09,"pied billed grebe","8H 34M 0S",1,"MF"
2013-04-09,"red breasted merganser","8H 34M 0S",24,"MF, KL"
2013-04-09,"red winged blackbird","8H 34M 0S",15,"MF, KL"
2013-04-09,"ring billed gull","8H 34M 0S",47,"MF, KL"
2013-04-09,"rock pigeon","8H 34M 0S",39,"MF, KL"
2013-04-09,"ruby crowned kinglet","8H 34M 0S",7,"KL"
2013-04-09,"song sparrow","8H 34M 0S",18,"MF, KL"
2013-04-09,"swamp sparrow","8H 34M 0S",5,"MF, KL"
2013-04-09,"tree swallow","8H 34M 0S",1,"KL"
2013-04-09,"wood duck","8H 34M 0S",12,"KL"
2013-04-09,"yellow bellied sapsucker","8H 34M 0S",2,"KL"
2013-04-09,"yellow rumped warbler","8H 34M 0S",1,"MF"
2013-04-11,"american coot","8H 41M 0S",8,"MF, KL"
2013-04-11,"american crow","8H 41M 0S",5,"MF, KL"
2013-04-11,"american robin","8H 41M 0S",16,"MF, KL"
2013-04-11,"american tree sparrow","8H 41M 0S",1,"KL"
2013-04-11,"belted kingfisher","8H 41M 0S",1,"KL"
2013-04-11,"black capped chickadee","8H 41M 0S",5,"KL"
2013-04-11,"black crowned night heron","8H 41M 0S",15,"MF, KL"
2013-04-11,"brown creeper","8H 41M 0S",5,"MF, KL"
2013-04-11,"bufflehead","8H 41M 0S",2,"MF, KL"
2013-04-11,"canada goose","8H 41M 0S",37,"MF, KL"
2013-04-11,"chipping sparrow","8H 41M 0S",1,"MF"
2013-04-11,"common grackle","8H 41M 0S",19,"MF, KL"
2013-04-11,"dark eyed junco","8H 41M 0S",35,"MF, KL"
2013-04-11,"domestic duck","8H 41M 0S",2,"KL"
2013-04-11,"downy woodpecker","8H 41M 0S",2,"MF, KL"
2013-04-11,"eastern phoebe","8H 41M 0S",8,"MF, KL"
2013-04-11,"eastern towhee","8H 41M 0S",2,"MF"
2013-04-11,"european starling","8H 41M 0S",137,"MF, KL"
2013-04-11,"field sparrow","8H 41M 0S",1,"KL"
2013-04-11,"fox sparrow","8H 41M 0S",9,"MF, KL"
2013-04-11,"gadwall","8H 41M 0S",2,"KL"
2013-04-11,"golden crowned kinglet","8H 41M 0S",5,"MF, KL"
2013-04-11,"hermit thrush","8H 41M 0S",11,"MF, KL"
2013-04-11,"herring gull","8H 41M 0S",1,"KL"
2013-04-11,"hooded merganser","8H 41M 0S",2,"KL"
2013-04-11,"house finch","8H 41M 0S",1,"MF"
2013-04-11,"house sparrow","8H 41M 0S",21,"MF, KL"
2013-04-11,"house wren","8H 41M 0S",1,"MF"
2013-04-11,"lesser scaup","8H 41M 0S",5,"MF"
2013-04-11,"mallard","8H 41M 0S",73,"MF, KL"
2013-04-11,"northern cardinal","8H 41M 0S",6,"MF"
2013-04-11,"northern flicker","8H 41M 0S",3,"KL"
2013-04-11,"northern shoveler","8H 41M 0S",2,"KL"
2013-04-11,"pied billed grebe","8H 41M 0S",1,"MF"
2013-04-11,"red bellied woodpecker","8H 41M 0S",1,"KL"
2013-04-11,"red breasted merganser","8H 41M 0S",29,"MF, KL"
2013-04-11,"red winged blackbird","8H 41M 0S",11,"MF, KL"
2013-04-11,"ring billed gull","8H 41M 0S",14,"MF"
2013-04-11,"rock pigeon","8H 41M 0S",48,"MF, KL"
2013-04-11,"ruby crowned kinglet","8H 41M 0S",2,"MF, KL"
2013-04-11,"song sparrow","8H 41M 0S",8,"MF, KL"
2013-04-11,"swamp sparrow","8H 41M 0S",3,"MF, KL"
2013-04-11,"tree swallow","8H 41M 0S",2,"KL"
2013-04-11,"wood duck","8H 41M 0S",21,"KL"
2013-04-11,"yellow bellied sapsucker","8H 41M 0S",4,"MF, KL"
2013-04-11,"yellow rumped warbler","8H 41M 0S",3,"KL"
2013-04-12,"american coot","8H 8M 0S",6,"MF, KL"
2013-04-12,"american crow","8H 8M 0S",10,"MF, KL"
2013-04-12,"american goldfinch","8H 8M 0S",1,"KL"
2013-04-12,"american robin","8H 8M 0S",24,"MF, KL"
2013-04-12,"american tree sparrow","8H 8M 0S",2,"KL"
2013-04-12,"belted kingfisher","8H 8M 0S",1,"KL"
2013-04-12,"black crowned night heron","8H 8M 0S",8,"MF"
2013-04-12,"blue winged teal","8H 8M 0S",2,"MF"
2013-04-12,"brown creeper","8H 8M 0S",4,"MF, KL"
2013-04-12,"brown thrasher","8H 8M 0S",2,"KL"
2013-04-12,"bufflehead","8H 8M 0S",1,"KL"
2013-04-12,"canada goose","8H 8M 0S",32,"MF, KL"
2013-04-12,"caspian tern","8H 8M 0S",3,"KL"
2013-04-12,"chipping sparrow","8H 8M 0S",2,"MF"
2013-04-12,"common grackle","8H 8M 0S",25,"MF, KL"
2013-04-12,"dark eyed junco","8H 8M 0S",31,"MF, KL"
2013-04-12,"domestic duck","8H 8M 0S",2,"KL"
2013-04-12,"domestic goose","8H 8M 0S",2,"KL"
2013-04-12,"downy woodpecker","8H 8M 0S",2,"MF, KL"
2013-04-12,"eastern phoebe","8H 8M 0S",7,"KL"
2013-04-12,"eastern towhee","8H 8M 0S",1,"MF"
2013-04-12,"european starling","8H 8M 0S",23,"KL"
2013-04-12,"fox sparrow","8H 8M 0S",12,"MF, KL"
2013-04-12,"hermit thrush","8H 8M 0S",15,"MF, KL"
2013-04-12,"herring gull","8H 8M 0S",2,"KL"
2013-04-12,"house finch","8H 8M 0S",7,"MF, KL"
2013-04-12,"house sparrow","8H 8M 0S",37,"MF, KL"
2013-04-12,"house wren","8H 8M 0S",1,"KL"
2013-04-12,"lesser scaup","8H 8M 0S",4,"MF"
2013-04-12,"mallard","8H 8M 0S",95,"MF, KL"
2013-04-12,"northern cardinal","8H 8M 0S",5,"MF"
2013-04-12,"northern flicker","8H 8M 0S",2,"KL"
2013-04-12,"pied billed grebe","8H 8M 0S",1,"MF"
2013-04-12,"red breasted merganser","8H 8M 0S",33,"MF, KL"
2013-04-12,"red winged blackbird","8H 8M 0S",21,"MF, KL"
2013-04-12,"ring billed gull","8H 8M 0S",6,"MF, KL"
2013-04-12,"rock pigeon","8H 8M 0S",27,"MF, KL"
2013-04-12,"ruby crowned kinglet","8H 8M 0S",1,"MF"
2013-04-12,"song sparrow","8H 8M 0S",18,"MF, KL"
2013-04-12,"wood duck","8H 8M 0S",9,"KL"
2013-04-12,"yellow bellied sapsucker","8H 8M 0S",7,"MF, KL"
2013-04-12,"yellow rumped warbler","8H 8M 0S",1,"KL"
2013-04-15,"american coot","10H 17M 0S",4,"MF, KL"
2013-04-15,"american crow","10H 17M 0S",10,"MF, KL"
2013-04-15,"american robin","10H 17M 0S",19,"MF, KL"
2013-04-15,"barn swallow","10H 17M 0S",5,"KL"
2013-04-15,"black and white warbler","10H 17M 0S",1,"MF"
2013-04-15,"black capped chickadee","10H 17M 0S",4,"MF, KL"
2013-04-15,"black crowned night heron","10H 17M 0S",26,"MF, KL"
2013-04-15,"blue winged teal","10H 17M 0S",4,"MF, KL"
2013-04-15,"brown creeper","10H 17M 0S",8,"MF, KL"
2013-04-15,"brown headed cowbird","10H 17M 0S",10,"MF, KL"
2013-04-15,"brown thrasher","10H 17M 0S",3,"MF, KL"
2013-04-15,"canada goose","10H 17M 0S",41,"MF, KL"
2013-04-15,"caspian tern","10H 17M 0S",2,"KL"
2013-04-15,"chipping sparrow","10H 17M 0S",6,"MF, KL"
2013-04-15,"common grackle","10H 17M 0S",26,"MF, KL"
2013-04-15,"cooper's hawk","10H 17M 0S",1,"MF"
2013-04-15,"dark eyed junco","10H 17M 0S",19,"MF, KL"
2013-04-15,"domestic duck","10H 17M 0S",2,"KL"
2013-04-15,"double crested cormorant","10H 17M 0S",1,"KL"
2013-04-15,"downy woodpecker","10H 17M 0S",2,"MF"
2013-04-15,"eastern phoebe","10H 17M 0S",4,"MF, KL"
2013-04-15,"eastern towhee","10H 17M 0S",1,"MF"
2013-04-15,"european starling","10H 17M 0S",94,"MF, KL"
2013-04-15,"field sparrow","10H 17M 0S",9,"MF, KL"
2013-04-15,"fox sparrow","10H 17M 0S",1,"KL"
2013-04-15,"golden crowned kinglet","10H 17M 0S",2,"MF"
2013-04-15,"hairy woodpecker","10H 17M 0S",1,"KL"
2013-04-15,"hermit thrush","10H 17M 0S",10,"MF, KL"
2013-04-15,"house sparrow","10H 17M 0S",70,"MF, KL"
2013-04-15,"house wren","10H 17M 0S",1,"MF"
2013-04-15,"mallard","10H 17M 0S",77,"MF, KL"
2013-04-15,"mourning dove","10H 17M 0S",1,"MF"
2013-04-15,"northern cardinal","10H 17M 0S",4,"MF, KL"
2013-04-15,"northern flicker","10H 17M 0S",7,"MF, KL"
2013-04-15,"northern rough winged swallow","10H 17M 0S",2,"MF"
2013-04-15,"northern shoveler","10H 17M 0S",6,"KL"
2013-04-15,"pied billed grebe","10H 17M 0S",1,"MF"
2013-04-15,"red bellied woodpecker","10H 17M 0S",1,"KL"
2013-04-15,"red breasted merganser","10H 17M 0S",22,"MF, KL"
2013-04-15,"red winged blackbird","10H 17M 0S",17,"MF, KL"
2013-04-15,"ring billed gull","10H 17M 0S",8,"MF, KL"
2013-04-15,"rock pigeon","10H 17M 0S",43,"MF, KL"
2013-04-15,"ruby crowned kinglet","10H 17M 0S",12,"MF, KL"
2013-04-15,"savannah sparrow","10H 17M 0S",4,"MF"
2013-04-15,"song sparrow","10H 17M 0S",27,"MF, KL"
2013-04-15,"swamp sparrow","10H 17M 0S",11,"MF, KL"
2013-04-15,"vesper sparrow","10H 17M 0S",3,"MF"
2013-04-15,"virginia rail","10H 17M 0S",1,"MF"
2013-04-15,"white throated sparrow","10H 17M 0S",2,"KL"
2013-04-15,"wood duck","10H 17M 0S",6,"KL"
2013-04-15,"yellow bellied sapsucker","10H 17M 0S",5,"MF, KL"
2013-04-15,"yellow rumped warbler","10H 17M 0S",13,"MF, KL"
2013-04-16,"american coot","8H 30M 0S",5,"KL, MF"
2013-04-16,"american crow","8H 30M 0S",1,"MF"
2013-04-16,"american robin","8H 30M 0S",18,"KL, MF"
2013-04-16,"barn swallow","8H 30M 0S",4,"KL"
2013-04-16,"belted kingfisher","8H 30M 0S",1,"MF"
2013-04-16,"black crowned night heron","8H 30M 0S",16,"MF"
2013-04-16,"blue winged teal","8H 30M 0S",1,"MF"
2013-04-16,"brown creeper","8H 30M 0S",6,"KL, MF"
2013-04-16,"brown headed cowbird","8H 30M 0S",1,"MF"
2013-04-16,"canada goose","8H 30M 0S",35,"KL, MF"
2013-04-16,"caspian tern","8H 30M 0S",1,"KL"
2013-04-16,"chipping sparrow","8H 30M 0S",1,"KL"
2013-04-16,"common grackle","8H 30M 0S",23,"KL, MF"
2013-04-16,"dark eyed junco","8H 30M 0S",5,"MF"
2013-04-16,"domestic duck","8H 30M 0S",2,"KL"
2013-04-16,"downy woodpecker","8H 30M 0S",1,"MF"
2013-04-16,"eastern meadowlark","8H 30M 0S",1,"KL"
2013-04-16,"eastern phoebe","8H 30M 0S",6,"KL, MF"
2013-04-16,"european starling","8H 30M 0S",26,"KL, MF"
2013-04-16,"field sparrow","8H 30M 0S",3,"MF"
2013-04-16,"golden crowned kinglet","8H 30M 0S",8,"KL, MF"
2013-04-16,"hermit thrush","8H 30M 0S",6,"KL, MF"
2013-04-16,"herring gull","8H 30M 0S",1,"KL"
2013-04-16,"hooded warbler","8H 30M 0S",1,"MF"
2013-04-16,"house sparrow","8H 30M 0S",51,"KL, MF"
2013-04-16,"lesser scaup","8H 30M 0S",1,"MF"
2013-04-16,"mallard","8H 30M 0S",97,"KL, MF"
2013-04-16,"northern cardinal","8H 30M 0S",4,"MF"
2013-04-16,"northern flicker","8H 30M 0S",12,"KL, MF"
2013-04-16,"northern rough winged swallow","8H 30M 0S",1,"KL"
2013-04-16,"palm warbler","8H 30M 0S",3,"KL, MF"
2013-04-16,"pied billed grebe","8H 30M 0S",1,"MF"
2013-04-16,"red breasted merganser","8H 30M 0S",30,"KL, MF"
2013-04-16,"red winged blackbird","8H 30M 0S",15,"KL, MF"
2013-04-16,"ring billed gull","8H 30M 0S",2,"MF"
2013-04-16,"rock pigeon","8H 30M 0S",26,"KL, MF"
2013-04-16,"ruby crowned kinglet","8H 30M 0S",4,"KL, MF"
2013-04-16,"song sparrow","8H 30M 0S",15,"KL, MF"
2013-04-16,"swamp sparrow","8H 30M 0S",5,"KL, MF"
2013-04-16,"vesper sparrow","8H 30M 0S",1,"KL"
2013-04-16,"white throated sparrow","8H 30M 0S",4,"KL, MF"
2013-04-16,"wood duck","8H 30M 0S",11,"KL"
2013-04-16,"yellow bellied sapsucker","8H 30M 0S",1,"MF"
2013-04-16,"yellow rumped warbler","8H 30M 0S",4,"KL, MF"
2013-04-17,"american coot","9H 18M 0S",5,"MF, KL"
2013-04-17,"american crow","9H 18M 0S",8,"MF, KL"
2013-04-17,"american robin","9H 18M 0S",7,"MF, KL"
2013-04-17,"barn swallow","9H 18M 0S",15,"KL"
2013-04-17,"belted kingfisher","9H 18M 0S",2,"MF, KL"
2013-04-17,"black capped chickadee","9H 18M 0S",3,"KL"
2013-04-17,"black crowned night heron","9H 18M 0S",38,"MF, KL"
2013-04-17,"blue winged teal","9H 18M 0S",2,"KL"
2013-04-17,"brown creeper","9H 18M 0S",5,"MF, KL"
2013-04-17,"canada goose","9H 18M 0S",34,"MF, KL"
2013-04-17,"caspian tern","9H 18M 0S",2,"KL"
2013-04-17,"common grackle","9H 18M 0S",34,"MF, KL"
2013-04-17,"dark eyed junco","9H 18M 0S",6,"MF, KL"
2013-04-17,"eastern phoebe","9H 18M 0S",8,"MF, KL"
2013-04-17,"eastern towhee","9H 18M 0S",2,"MF"
2013-04-17,"european starling","9H 18M 0S",12,"MF, KL"
2013-04-17,"fox sparrow","9H 18M 0S",2,"MF, KL"
2013-04-17,"golden crowned kinglet","9H 18M 0S",1,"MF"
2013-04-17,"hermit thrush","9H 18M 0S",3,"MF, KL"
2013-04-17,"hooded merganser","9H 18M 0S",1,"KL"
2013-04-17,"horned grebe","9H 18M 0S",2,"MF, KL"
2013-04-17,"house sparrow","9H 18M 0S",37,"MF, KL"
2013-04-17,"house wren","9H 18M 0S",1,"MF"
2013-04-17,"lesser scaup","9H 18M 0S",2,"MF"
2013-04-17,"mallard","9H 18M 0S",97,"MF, KL"
2013-04-17,"northern cardinal","9H 18M 0S",2,"MF"
2013-04-17,"northern flicker","9H 18M 0S",1,"KL"
2013-04-17,"northern rough winged swallow","9H 18M 0S",5,"KL"
2013-04-17,"northern shoveler","9H 18M 0S",3,"KL"
2013-04-17,"red breasted merganser","9H 18M 0S",19,"MF, KL"
2013-04-17,"red winged blackbird","9H 18M 0S",15,"MF, KL"
2013-04-17,"ring billed gull","9H 18M 0S",14,"MF, KL"
2013-04-17,"rock pigeon","9H 18M 0S",25,"MF, KL"
2013-04-17,"ruby crowned kinglet","9H 18M 0S",2,"MF, KL"
2013-04-17,"song sparrow","9H 18M 0S",1,"MF"
2013-04-17,"tree swallow","9H 18M 0S",3,"KL"
2013-04-17,"white throated sparrow","9H 18M 0S",1,"MF"
2013-04-17,"wood duck","9H 18M 0S",6,"MF, KL"
2013-04-17,"yellow bellied sapsucker","9H 18M 0S",3,"KL"
2013-04-17,"yellow rumped warbler","9H 18M 0S",1,"KL"
2013-04-19,"american coot","8H 5M 0S",5,"KL"
2013-04-19,"american crow","8H 5M 0S",10,"KL, MF"
2013-04-19,"american robin","8H 5M 0S",21,"KL, MF"
2013-04-19,"barn swallow","8H 5M 0S",1,"KL"
2013-04-19,"black capped chickadee","8H 5M 0S",3,"KL"
2013-04-19,"black crowned night heron","8H 5M 0S",15,"KL, MF"
2013-04-19,"blue winged teal","8H 5M 0S",1,"MF"
2013-04-19,"brown creeper","8H 5M 0S",8,"KL, MF"
