"ID","ModernName","Date","Notes","Field1"
2969,"black-poll warbler",5/16/1929 0:00:00,,
2970,"black-poll warbler",5/17/1929 0:00:00,,
2971,"black-poll warbler",5/18/1929 0:00:00,,
2972,"black-poll warbler",5/20/1929 0:00:00,,
2973,"black-poll warbler",5/23/1929 0:00:00,,
2974,"black-poll warbler",5/24/1929 0:00:00,,
2975,"black-poll warbler",5/25/1929 0:00:00,,
2976,"black-poll warbler",5/26/1929 0:00:00,,
2977,"black-poll warbler",5/27/1929 0:00:00,,
2978,"black-poll warbler",5/28/1929 0:00:00,,
2979,"black-poll warbler",5/29/1929 0:00:00,,
2980,"black-poll warbler",5/30/1929 0:00:00,,
2981,"black-poll warbler",5/31/1929 0:00:00,,
2982,"blackburnian warbler",5/11/1929 0:00:00,,
2983,"blackburnian warbler",5/12/1929 0:00:00,,
2984,"blackburnian warbler",5/13/1929 0:00:00,,
2985,"blackburnian warbler",5/15/1929 0:00:00,,
2986,"blackburnian warbler",5/16/1929 0:00:00,,
2987,"blackburnian warbler",5/17/1929 0:00:00,,
2988,"blackburnian warbler",5/18/1929 0:00:00,,
2989,"blackburnian warbler",5/19/1929 0:00:00,,
2990,"blackburnian warbler",5/20/1929 0:00:00,,
2991,"blackburnian warbler",5/21/1929 0:00:00,,
2992,"blackburnian warbler",5/23/1929 0:00:00,,
2993,"blackburnian warbler",5/24/1929 0:00:00,,
2994,"blackburnian warbler",5/25/1929 0:00:00,,
2995,"blackburnian warbler",5/26/1929 0:00:00,,
2996,"blackburnian warbler",5/27/1929 0:00:00,,
2997,"blackburnian warbler",5/28/1929 0:00:00,,
2998,"black-throated green warbler",5/6/1929 0:00:00,,
2999,"black-throated green warbler",5/9/1929 0:00:00,,
3000,"black-throated green warbler",5/10/1929 0:00:00,,
3001,"black-throated green warbler",5/11/1929 0:00:00,,
3002,"black-throated green warbler",5/13/1929 0:00:00,,
3003,"black-throated green warbler",5/15/1929 0:00:00,,
3004,"black-throated green warbler",5/16/1929 0:00:00,,
3005,"black-throated green warbler",5/17/1929 0:00:00,,
3006,"black-throated green warbler",5/18/1929 0:00:00,,
3007,"black-throated green warbler",5/23/1929 0:00:00,,
3008,"black-throated green warbler",5/26/1929 0:00:00,,
3009,"black-throated green warbler",5/28/1929 0:00:00,,
3010,"pine warbler",4/24/1929 0:00:00,,
3011,"palm warbler",4/23/1929 0:00:00,,
3012,"palm warbler",4/24/1929 0:00:00,,
3013,"palm warbler",4/25/1929 0:00:00,,
3014,"palm warbler",4/27/1929 0:00:00,,
3015,"palm warbler",4/28/1929 0:00:00,,
3016,"palm warbler",4/29/1929 0:00:00,,
3017,"palm warbler",4/30/1929 0:00:00,,
3018,"palm warbler",5/1/1929 0:00:00,,
3019,"palm warbler",5/3/1929 0:00:00,,
3020,"palm warbler",5/4/1929 0:00:00,,
3021,"palm warbler",5/5/1929 0:00:00,,
3022,"palm warbler",5/6/1929 0:00:00,,
3023,"palm warbler",5/7/1929 0:00:00,,
3024,"palm warbler",5/8/1929 0:00:00,,
3025,"palm warbler",5/9/1929 0:00:00,,
3026,"palm warbler",5/10/1929 0:00:00,,
3027,"palm warbler",5/11/1929 0:00:00,,
3028,"palm warbler",5/12/1929 0:00:00,,
3029,"palm warbler",5/13/1929 0:00:00,,
3030,"palm warbler",5/15/1929 0:00:00,,
3031,"palm warbler",5/16/1929 0:00:00,,
3032,"palm warbler",5/17/1929 0:00:00,,
3033,"palm warbler",5/18/1929 0:00:00,,
3034,"palm warbler",5/19/1929 0:00:00,,
3035,"palm warbler",5/20/1929 0:00:00,,
3036,"palm warbler",5/21/1929 0:00:00,,
3037,"palm warbler",5/22/1929 0:00:00,,
3038,"palm warbler",5/23/1929 0:00:00,,
3039,"palm warbler",5/24/1929 0:00:00,,
3040,"palm warbler",5/25/1929 0:00:00,,
3041,"palm warbler",5/26/1929 0:00:00,,
3042,"palm warbler",5/28/1929 0:00:00,,
3043,"palm warbler",5/30/1929 0:00:00,,
3044,"prairie warbler",5/17/1929 0:00:00,,
3045,"ovenbird",5/1/1929 0:00:00,,
3046,"ovenbird",5/6/1929 0:00:00,,
3047,"ovenbird",5/9/1929 0:00:00,,
3048,"ovenbird",5/10/1929 0:00:00,,
3049,"ovenbird",5/11/1929 0:00:00,,
3050,"ovenbird",5/15/1929 0:00:00,,
3051,"ovenbird",5/16/1929 0:00:00,,
3052,"ovenbird",5/18/1929 0:00:00,,
3053,"ovenbird",5/19/1929 0:00:00,,
3054,"ovenbird",5/20/1929 0:00:00,,
3055,"ovenbird",5/21/1929 0:00:00,,
3056,"ovenbird",5/22/1929 0:00:00,,
3057,"ovenbird",5/23/1929 0:00:00,,
3058,"ovenbird",5/24/1929 0:00:00,,
3059,"ovenbird",5/25/1929 0:00:00,,
3060,"northern water-thrush",4/29/1929 0:00:00,,
3061,"northern water-thrush",4/30/1929 0:00:00,,
3062,"northern water-thrush",5/3/1929 0:00:00,,
3063,"northern water-thrush",5/4/1929 0:00:00,,
3064,"northern water-thrush",5/9/1929 0:00:00,,
3065,"northern water-thrush",5/10/1929 0:00:00,,
3066,"northern water-thrush",5/11/1929 0:00:00,,
3067,"northern water-thrush",5/12/1929 0:00:00,,
3068,"northern water-thrush",5/13/1929 0:00:00,,
3069,"northern water-thrush",5/15/1929 0:00:00,,
3070,"northern water-thrush",5/19/1929 0:00:00,,
3071,"northern water-thrush",5/20/1929 0:00:00,,
3072,"northern water-thrush",5/23/1929 0:00:00,,
3074,"northern water-thrush",5/8/1929 0:00:00,,
3075,"connecticut warbler",5/23/1929 0:00:00,,
3076,"connecticut warbler",5/27/1929 0:00:00,,
3077,"mourning warbler",5/16/1929 0:00:00,,
3078,"mourning warbler",5/22/1929 0:00:00,,
3079,"mourning warbler",5/23/1929 0:00:00,,
3080,"mourning warbler",5/24/1929 0:00:00,,
3081,"mourning warbler",5/25/1929 0:00:00,,
3082,"mourning warbler",5/26/1929 0:00:00,,
3083,"mourning warbler",5/27/1929 0:00:00,,
3084,"mourning warbler",5/28/1929 0:00:00,,
3085,"mourning warbler",5/29/1929 0:00:00,,
3086,"common yellowthroat",5/6/1929 0:00:00,,
3087,"common yellowthroat",5/11/1929 0:00:00,,
3088,"common yellowthroat",5/13/1929 0:00:00,,
3089,"common yellowthroat",5/15/1929 0:00:00,,
3090,"common yellowthroat",5/16/1929 0:00:00,,
3091,"common yellowthroat",5/17/1929 0:00:00,,
3092,"common yellowthroat",5/18/1929 0:00:00,,
3093,"common yellowthroat",5/19/1929 0:00:00,,
3099,"common yellowthroat",5/20/1929 0:00:00,,
3100,"common yellowthroat",5/21/1929 0:00:00,,
3101,"common yellowthroat",5/22/1929 0:00:00,,
3102,"common yellowthroat",5/23/1929 0:00:00,,
3103,"common yellowthroat",5/24/1929 0:00:00,,
3104,"common yellowthroat",5/25/1929 0:00:00,,
3105,"common yellowthroat",5/26/1929 0:00:00,,
3106,"common yellowthroat",5/29/1929 0:00:00,,
3107,"wilson's warbler",5/11/1929 0:00:00,,
3108,"wilson's warbler",5/13/1929 0:00:00,,
3109,"wilson's warbler",5/15/1929 0:00:00,,
3110,"wilson's warbler",5/16/1929 0:00:00,,
3111,"wilson's warbler",5/17/1929 0:00:00,,
3112,"wilson's warbler",5/18/1929 0:00:00,,
3113,"wilson's warbler",5/19/1929 0:00:00,,
3114,"wilson's warbler",5/20/1929 0:00:00,,
3115,"wilson's warbler",5/21/1929 0:00:00,,
3116,"wilson's warbler",5/23/1929 0:00:00,,
3117,"wilson's warbler",5/24/1929 0:00:00,,
3118,"wilson's warbler",5/25/1929 0:00:00,,
3119,"wilson's warbler",5/26/1929 0:00:00,,
3120,"wilson's warbler",5/27/1929 0:00:00,,
3121,"wilson's warbler",5/28/1929 0:00:00,,
3122,"canadian warbler",5/18/1929 0:00:00,,
3123,"canadian warbler",5/23/1929 0:00:00,,
3124,"canadian warbler",5/24/1929 0:00:00,,
3125,"canadian warbler",5/25/1929 0:00:00,,
3126,"canadian warbler",5/26/1929 0:00:00,,
3127,"canadian warbler",5/27/1929 0:00:00,,
3128,"canadian warbler",5/28/1929 0:00:00,,
3129,"canadian warbler",5/29/1929 0:00:00,,
3130,"american redstart",5/10/1929 0:00:00,,
3132,"american redstart",5/11/1929 0:00:00,,
3133,"american redstart",5/12/1929 0:00:00,,
3134,"american redstart",5/13/1929 0:00:00,,
3135,"american redstart",5/15/1929 0:00:00,,
3136,"american redstart",5/16/1929 0:00:00,,
3137,"american redstart",5/17/1929 0:00:00,,
3138,"american redstart",5/18/1929 0:00:00,,
3139,"american redstart",5/19/1929 0:00:00,,
3140,"american redstart",5/20/1929 0:00:00,,
3141,"american redstart",5/21/1929 0:00:00,,
3142,"american redstart",5/22/1929 0:00:00,,
3143,"american redstart",5/23/1929 0:00:00,,
3144,"american redstart",5/24/1929 0:00:00,,
3145,"american redstart",5/25/1929 0:00:00,,
3146,"american redstart",5/26/1929 0:00:00,,
3147,"american redstart",5/28/1929 0:00:00,,
3148,"american redstart",5/29/1929 0:00:00,,
3149,"american redstart",5/30/1929 0:00:00,,
3150,"northern mockingbird",5/15/1929 0:00:00,,
3151,"gray catbird",5/3/1929 0:00:00,,
3152,"gray catbird",5/4/1929 0:00:00,,
3153,"gray catbird",5/6/1929 0:00:00,,
3154,"gray catbird",5/9/1929 0:00:00,,
3155,"gray catbird",5/10/1929 0:00:00,,
3156,"gray catbird",5/11/1929 0:00:00,,
3157,"gray catbird",5/12/1929 0:00:00,,
3158,"gray catbird",5/13/1929 0:00:00,,
3159,"gray catbird",5/15/1929 0:00:00,,
3160,"gray catbird",5/16/1929 0:00:00,,
3161,"gray catbird",5/17/1929 0:00:00,,
3162,"gray catbird",5/18/1929 0:00:00,,
3163,"gray catbird",5/19/1929 0:00:00,,
3164,"gray catbird",5/20/1929 0:00:00,,
3165,"gray catbird",5/21/1929 0:00:00,,
3166,"gray catbird",5/22/1929 0:00:00,,
3167,"gray catbird",5/23/1929 0:00:00,,
3168,"gray catbird",5/24/1929 0:00:00,,
3169,"gray catbird",5/25/1929 0:00:00,,
3170,"gray catbird",5/26/1929 0:00:00,,
3171,"gray catbird",5/27/1929 0:00:00,,
3172,"brown thrasher",4/6/1929 0:00:00,,
3173,"brown thrasher",4/8/1929 0:00:00,,
3174,"brown thrasher",4/9/1929 0:00:00,,
3175,"brown thrasher",4/18/1929 0:00:00,,
3176,"brown thrasher",4/22/1929 0:00:00,,
3177,"brown thrasher",4/23/1929 0:00:00,,
3178,"brown thrasher",4/24/1929 0:00:00,,
3179,"brown thrasher",4/25/1929 0:00:00,,
3180,"brown thrasher",4/27/1929 0:00:00,,
3181,"brown thrasher",4/28/1929 0:00:00,,
3182,"brown thrasher",4/29/1929 0:00:00,,
3183,"brown thrasher",4/30/1929 0:00:00,,
3184,"brown thrasher",5/1/1929 0:00:00,,
3185,"brown thrasher",5/3/1929 0:00:00,,
3186,"brown thrasher",5/4/1929 0:00:00,,
3187,"brown thrasher",5/5/1929 0:00:00,,
3188,"brown thrasher",5/6/1929 0:00:00,,
3189,"brown thrasher",5/7/1929 0:00:00,,
3190,"brown thrasher",5/8/1929 0:00:00,,
3191,"brown thrasher",5/9/1929 0:00:00,,
3192,"brown thrasher",5/10/1929 0:00:00,,
3193,"brown thrasher",5/11/1929 0:00:00,,
3194,"brown thrasher",5/12/1929 0:00:00,,
3195,"brown thrasher",5/13/1929 0:00:00,,
3196,"brown thrasher",5/15/1929 0:00:00,,
3197,"brown thrasher",5/16/1929 0:00:00,,
3198,"brown thrasher",5/17/1929 0:00:00,,
3199,"brown thrasher",5/18/1929 0:00:00,,
3200,"brown thrasher",5/19/1929 0:00:00,,
3201,"brown thrasher",5/20/1929 0:00:00,,
3202,"brown thrasher",5/21/1929 0:00:00,,
3203,"brown thrasher",5/22/1929 0:00:00,,
3204,"brown thrasher",5/24/1929 0:00:00,,
3205,"brown thrasher",5/25/1929 0:00:00,,
3206,"brown thrasher",5/26/1929 0:00:00,,
3207,"brown thrasher",5/28/1929 0:00:00,,
3208,"brown thrasher",5/30/1929 0:00:00,,
3209,"bewick's wren",4/5/1929 0:00:00,,
3210,"bewick's wren",4/8/1929 0:00:00,,
3211,"house wren",4/24/1929 0:00:00,,
3212,"house wren",4/25/1929 0:00:00,,
3213,"house wren",4/30/1929 0:00:00,,
3214,"house wren",5/1/1929 0:00:00,,
3215,"house wren",5/3/1929 0:00:00,,
3216,"house wren",5/4/1929 0:00:00,,
3217,"house wren",5/7/1929 0:00:00,,
3218,"house wren",5/8/1929 0:00:00,,
3219,"house wren",5/9/1929 0:00:00,,
3220,"house wren",5/13/1929 0:00:00,,
3221,"house wren",5/16/1929 0:00:00,,
3222,"house wren",5/17/1929 0:00:00,,
3223,"winter wren",4/8/1929 0:00:00,,
3224,"marsh wren",4/22/1929 0:00:00,,
3225,"marsh wren",5/1/1929 0:00:00,,
3226,"marsh wren",5/13/1929 0:00:00,,
3227,"marsh wren",5/19/1929 0:00:00,,
3228,"brown creeper",3/25/1929 0:00:00,,
3229,"brown creeper",3/31/1929 0:00:00,,
3230,"brown creeper",4/2/1929 0:00:00,,
3231,"brown creeper",4/3/1929 0:00:00,,
3232,"brown creeper",4/4/1929 0:00:00,,
3233,"brown creeper",4/5/1929 0:00:00,,
3234,"brown creeper",4/6/1929 0:00:00,,
3235,"brown creeper",4/7/1929 0:00:00,,
3236,"brown creeper",4/8/1929 0:00:00,,
3237,"brown creeper",4/9/1929 0:00:00,,
3238,"brown creeper",4/13/1929 0:00:00,,
3239,"brown creeper",4/14/1929 0:00:00,,
3240,"brown creeper",4/16/1929 0:00:00,,
3241,"brown creeper",4/17/1929 0:00:00,,
3242,"brown creeper",4/18/1929 0:00:00,,
3243,"brown creeper",4/19/1929 0:00:00,,
3244,"brown creeper",4/22/1929 0:00:00,,
3245,"brown creeper",4/23/1929 0:00:00,,
3246,"brown creeper",4/24/1929 0:00:00,,
3247,"brown creeper",4/25/1929 0:00:00,,
3248,"brown creeper",4/26/1929 0:00:00,,
3249,"brown creeper",4/27/1929 0:00:00,,
3250,"brown creeper",4/28/1929 0:00:00,,
3251,"brown creeper",4/29/1929 0:00:00,,
3252,"brown creeper",4/30/1929 0:00:00,,
3253,"brown creeper",5/1/1929 0:00:00,,
3254,"brown creeper",5/6/1929 0:00:00,,
3255,"brown creeper",5/7/1929 0:00:00,,
3256,"red-breasted nuthatch",5/24/1929 0:00:00,,
3257,"black-capped chickadee",3/14/1929 0:00:00,,
3258,"golden-crowned kinglet",4/2/1929 0:00:00,,
3260,"golden-crowned kinglet",4/3/1929 0:00:00,,
3261,"golden-crowned kinglet",4/4/1929 0:00:00,,
3262,"golden-crowned kinglet",4/5/1929 0:00:00,,
3263,"golden-crowned kinglet",4/6/1929 0:00:00,,
3264,"golden-crowned kinglet",4/8/1929 0:00:00,,
3265,"golden-crowned kinglet",4/9/1929 0:00:00,,
3266,"golden-crowned kinglet",4/13/1929 0:00:00,,
3267,"golden-crowned kinglet",4/14/1929 0:00:00,,
3268,"golden-crowned kinglet",4/16/1929 0:00:00,,
3269,"golden-crowned kinglet",4/17/1929 0:00:00,,
3270,"golden-crowned kinglet",4/18/1929 0:00:00,,
3271,"golden-crowned kinglet",4/19/1929 0:00:00,,
3272,"golden-crowned kinglet",4/22/1929 0:00:00,,
3273,"golden-crowned kinglet",4/23/1929 0:00:00,,
3274,"golden-crowned kinglet",4/24/1929 0:00:00,,
3275,"golden-crowned kinglet",4/27/1929 0:00:00,,
3276,"golden-crowned kinglet",4/28/1929 0:00:00,,
3277,"ruby-crowned kinglet",4/5/1929 0:00:00,,
3278,"ruby-crowned kinglet",4/6/1929 0:00:00,,
3279,"ruby-crowned kinglet",4/7/1929 0:00:00,,
3280,"ruby-crowned kinglet",4/8/1929 0:00:00,,
3281,"ruby-crowned kinglet",4/9/1929 0:00:00,,
3282,"ruby-crowned kinglet",4/13/1929 0:00:00,,
3283,"ruby-crowned kinglet",4/14/1929 0:00:00,,
3284,"ruby-crowned kinglet",4/16/1929 0:00:00,,
3285,"ruby-crowned kinglet",4/17/1929 0:00:00,,
3286,"ruby-crowned kinglet",4/18/1929 0:00:00,,
3287,"ruby-crowned kinglet",4/19/1929 0:00:00,,
3288,"ruby-crowned kinglet",4/22/1929 0:00:00,,
3289,"ruby-crowned kinglet",4/23/1929 0:00:00,,
3290,"ruby-crowned kinglet",4/24/1929 0:00:00,,
3291,"ruby-crowned kinglet",4/25/1929 0:00:00,,
3292,"ruby-crowned kinglet",4/26/1929 0:00:00,,
3293,"ruby-crowned kinglet",4/27/1929 0:00:00,,
3294,"ruby-crowned kinglet",4/28/1929 0:00:00,,
3295,"ruby-crowned kinglet",4/29/1929 0:00:00,,
3296,"ruby-crowned kinglet",4/30/1929 0:00:00,,
3297,"ruby-crowned kinglet",5/3/1929 0:00:00,,
3298,"ruby-crowned kinglet",5/4/1929 0:00:00,,
3299,"ruby-crowned kinglet",5/5/1929 0:00:00,,
3300,"ruby-crowned kinglet",5/6/1929 0:00:00,,
3301,"ruby-crowned kinglet",5/7/1929 0:00:00,,
3302,"ruby-crowned kinglet",5/8/1929 0:00:00,,
3303,"ruby-crowned kinglet",5/9/1929 0:00:00,,
3304,"ruby-crowned kinglet",5/10/1929 0:00:00,,
3305,"ruby-crowned kinglet",5/11/1929 0:00:00,,
3306,"ruby-crowned kinglet",5/12/1929 0:00:00,,
3307,"ruby-crowned kinglet",5/13/1929 0:00:00,,
3308,"ruby-crowned kinglet",5/15/1929 0:00:00,,
3309,"ruby-crowned kinglet",5/16/1929 0:00:00,,
3310,"ruby-crowned kinglet",5/17/1929 0:00:00,,
3311,"ruby-crowned kinglet",5/18/1929 0:00:00,,
3312,"ruby-crowned kinglet",5/19/1929 0:00:00,,
3313,"ruby-crowned kinglet",5/21/1929 0:00:00,,
3314,"ruby-crowned kinglet",5/24/1929 0:00:00,,
3315,"blue-gray gnatcatcher",4/25/1929 0:00:00,,
3316,"blue-gray gnatcatcher",4/28/1929 0:00:00,,
3317,"blue-gray gnatcatcher",5/5/1929 0:00:00,,
3318,"blue-gray gnatcatcher",5/6/1929 0:00:00,,
3319,"blue-gray gnatcatcher",5/23/1929 0:00:00,,
3320,"wood thrush",5/10/1929 0:00:00,,
3321,"wood thrush",5/11/1929 0:00:00,,
3322,"wood thrush",5/19/1929 0:00:00,,
3323,"veery",5/6/1929 0:00:00,,
3324,"veery",5/7/1929 0:00:00,,
3325,"veery",5/11/1929 0:00:00,,
3326,"veery",5/12/1929 0:00:00,,
3327,"veery",5/15/1929 0:00:00,,
3328,"wilson's thrush",5/16/1929 0:00:00,,
3329,"wilson's thrush",5/17/1929 0:00:00,,
3330,"wilson's thrush",5/19/1929 0:00:00,,
3331,"wilson's thrush",5/20/1929 0:00:00,,
3332,"wilson's thrush",5/23/1929 0:00:00,,
3333,"wilson's thrush",5/24/1929 0:00:00,,
3334,"wilson's thrush",5/25/1929 0:00:00,,
3335,"wilson's thrush",5/26/1929 0:00:00,,
3336,"gray-cheeked thrush",4/25/1929 0:00:00,,
3337,"gray-cheeked thrush",4/26/1929 0:00:00,,
3338,"gray-cheeked thrush",4/27/1929 0:00:00,,
3339,"gray-cheeked thrush",5/3/1929 0:00:00,,
3340,"gray-cheeked thrush",5/4/1929 0:00:00,,
3341,"gray-cheeked thrush",5/5/1929 0:00:00,,
3342,"gray-cheeked thrush",5/6/1929 0:00:00,,
3343,"gray-cheeked thrush",5/10/1929 0:00:00,,
3344,"gray-cheeked thrush",5/11/1929 0:00:00,,
3345,"gray-cheeked thrush",5/12/1929 0:00:00,,
3346,"gray-cheeked thrush",5/13/1929 0:00:00,,
3347,"gray-cheeked thrush",5/15/1929 0:00:00,,
3348,"gray-cheeked thrush",5/16/1929 0:00:00,,
3349,"gray-cheeked thrush",5/17/1929 0:00:00,,
3350,"gray-cheeked thrush",5/18/1929 0:00:00,,
3351,"gray-cheeked thrush",5/19/1929 0:00:00,,
3352,"gray-cheeked thrush",5/20/1929 0:00:00,,
3353,"gray-cheeked thrush",5/21/1929 0:00:00,,
3354,"gray-cheeked thrush",5/22/1929 0:00:00,,
3355,"gray-cheeked thrush",5/24/1929 0:00:00,,
3356,"gray-cheeked thrush",5/25/1929 0:00:00,,
3357,"gray-cheeked thrush",5/26/1929 0:00:00,,
3358,"gray-cheeked thrush",5/27/1929 0:00:00,,
3359,"swainson's thrush",4/24/1929 0:00:00,,
3360,"swainson's thrush",4/25/1929 0:00:00,,
3361,"swainson's thrush",4/26/1929 0:00:00,,
3362,"swainson's thrush",4/29/1929 0:00:00,,
3363,"swainson's thrush",4/30/1929 0:00:00,,
3364,"swainson's thrush",5/1/1929 0:00:00,,
3365,"swainson's thrush",5/3/1929 0:00:00,,
3366,"swainson's thrush",5/4/1929 0:00:00,,
3367,"swainson's thrush",5/5/1929 0:00:00,,
3368,"swainson's thrush",5/6/1929 0:00:00,,
3369,"swainson's thrush",5/7/1929 0:00:00,,
3370,"swainson's thrush",5/8/1929 0:00:00,,
3371,"swainson's thrush",5/10/1929 0:00:00,,
3372,"swainson's thrush",5/11/1929 0:00:00,,
3373,"swainson's thrush",5/12/1929 0:00:00,,
3374,"swainson's thrush",5/13/1929 0:00:00,,
3375,"swainson's thrush",5/15/1929 0:00:00,,
3376,"swainson's thrush",5/16/1929 0:00:00,,
3377,"swainson's thrush",5/17/1929 0:00:00,,
3378,"swainson's thrush",5/18/1929 0:00:00,,
3379,"swainson's thrush",5/19/1929 0:00:00,,
3380,"swainson's thrush",5/20/1929 0:00:00,,
3381,"swainson's thrush",5/21/1929 0:00:00,,
3382,"swainson's thrush",5/22/1929 0:00:00,,
3383,"swainson's thrush",5/23/1929 0:00:00,,
3384,"swainson's thrush",5/24/1929 0:00:00,,
3385,"swainson's thrush",5/25/1929 0:00:00,,
3386,"swainson's thrush",5/26/1929 0:00:00,,
3387,"swainson's thrush",5/28/1929 0:00:00,,
3388,"swainson's thrush",5/30/1929 0:00:00,,
3389,"swainson's thrush",5/31/1929 0:00:00,,
3390,"swainson's thrush",5/27/1929 0:00:00,,
3391,"hermit thrush",3/23/1929 0:00:00,,
3392,"hermit thrush",3/25/1929 0:00:00,,
3393,"hermit thrush",3/26/1929 0:00:00,,
3394,"hermit thrush",3/27/1929 0:00:00,,
3395,"hermit thrush",3/30/1929 0:00:00,,
3396,"hermit thrush",4/2/1929 0:00:00,,
3397,"hermit thrush",4/3/1929 0:00:00,,
3398,"hermit thrush",4/4/1929 0:00:00,,
3399,"hermit thrush",4/5/1929 0:00:00,,
3400,"hermit thrush",4/6/1929 0:00:00,,
3401,"hermit thrush",4/7/1929 0:00:00,,
3402,"hermit thrush",4/8/1929 0:00:00,,
3403,"hermit thrush",4/9/1929 0:00:00,,
3404,"hermit thrush",4/13/1929 0:00:00,,
3405,"hermit thrush",4/14/1929 0:00:00,,
3406,"hermit thrush",4/16/1929 0:00:00,,
3407,"hermit thrush",4/17/1929 0:00:00,,
3408,"hermit thrush",4/18/1929 0:00:00,,
3409,"hermit thrush",4/19/1929 0:00:00,,
3410,"hermit thrush",4/22/1929 0:00:00,,
3411,"hermit thrush",4/23/1929 0:00:00,,
3412,"hermit thrush",4/24/1929 0:00:00,,
3413,"hermit thrush",4/25/1929 0:00:00,,
3414,"hermit thrush",4/26/1929 0:00:00,,
3415,"hermit thrush",4/27/1929 0:00:00,,
3416,"hermit thrush",4/28/1929 0:00:00,,
3417,"hermit thrush",4/29/1929 0:00:00,,
3418,"hermit thrush",5/1/1929 0:00:00,,
3419,"hermit thrush",5/3/1929 0:00:00,,
3420,"hermit thrush",5/4/1929 0:00:00,,
3421,"hermit thrush",5/5/1929 0:00:00,,
3422,"hermit thrush",5/6/1929 0:00:00,,
3423,"hermit thrush",5/7/1929 0:00:00,,
3424,"hermit thrush",5/8/1929 0:00:00,,
3425,"hermit thrush",5/9/1929 0:00:00,,
3426,"hermit thrush",5/13/1929 0:00:00,,
3427,"american robin",3/2/1929 0:00:00,,
3428,"american robin",3/4/1929 0:00:00,,
3429,"american robin",3/5/1929 0:00:00,,
3430,"american robin",3/6/1929 0:00:00,,
3431,"american robin",3/8/1929 0:00:00,,
3432,"american robin",3/11/1929 0:00:00,,
3433,"american robin",3/12/1929 0:00:00,,
3434,"american robin",3/14/1929 0:00:00,,
3435,"american robin",3/15/1929 0:00:00,,
3436,"american robin",3/17/1929 0:00:00,,
3437,"american robin",3/18/1929 0:00:00,,
3438,"american robin",3/19/1929 0:00:00,,
3439,"american robin",3/20/1929 0:00:00,,
3440,"american robin",3/21/1929 0:00:00,,
3441,"american robin",3/23/1929 0:00:00,,
3442,"american robin",3/25/1929 0:00:00,,
3443,"american robin",3/26/1929 0:00:00,,
3444,"american robin",3/27/1929 0:00:00,,
3445,"american robin",3/28/1929 0:00:00,,
3446,"american robin",3/29/1929 0:00:00,,
3447,"american robin",3/30/1929 0:00:00,,
3448,"american robin",3/31/1929 0:00:00,,
3449,"american robin",4/2/1929 0:00:00,,
3450,"american robin",4/3/1929 0:00:00,,
3451,"american robin",4/4/1929 0:00:00,,
3452,"american robin",4/5/1929 0:00:00,,
3453,"american robin",4/6/1929 0:00:00,,
3454,"american robin",4/7/1929 0:00:00,,
3455,"american robin",4/8/1929 0:00:00,,
3456,"american robin",4/9/1929 0:00:00,,
3457,"american robin",4/13/1929 0:00:00,,
3458,"american robin",4/14/1929 0:00:00,,
3459,"american robin",4/16/1929 0:00:00,,
3460,"american robin",4/17/1929 0:00:00,,
3461,"american robin",4/18/1929 0:00:00,,
3462,"american robin",4/19/1929 0:00:00,,
3463,"american robin",4/22/1929 0:00:00,,
3464,"american robin",4/23/1929 0:00:00,,
3465,"american robin",4/24/1929 0:00:00,,
3466,"american robin",4/25/1929 0:00:00,,
3467,"american robin",4/26/1929 0:00:00,,
3468,"american robin",4/27/1929 0:00:00,,
3469,"american robin",4/28/1929 0:00:00,,
3470,"american robin",4/29/1929 0:00:00,,
3471,"american robin",4/30/1929 0:00:00,,
3472,"american robin",5/1/1929 0:00:00,,
3473,"american robin",5/2/1929 0:00:00,,
3474,"american robin",5/3/1929 0:00:00,,
3475,"american robin",5/4/1929 0:00:00,,
3476,"american robin",5/5/1929 0:00:00,,
3477,"american robin",5/6/1929 0:00:00,,
3478,"american robin",5/7/1929 0:00:00,,
3479,"american robin",5/8/1929 0:00:00,,
3480,"american robin",5/9/1929 0:00:00,,
3481,"american robin",5/10/1929 0:00:00,,
3482,"american robin",5/11/1929 0:00:00,,
3483,"american robin",5/12/1929 0:00:00,,
3484,"american robin",5/13/1929 0:00:00,,
3485,"american robin",5/14/1929 0:00:00,,
3486,"american robin",5/15/1929 0:00:00,,
3487,"american robin",5/16/1929 0:00:00,,
3488,"american robin",5/17/1929 0:00:00,,
